17	34.0125	30.3737	-0.438374	-0.768015	1.05287
17	31.7347	27.4659	-0.845095	0.0797653	0.947479
17	36.8049	36.7488	-1.15365	0.0266765	0.939138
17	34.9147	0.584197	-1.89016	-0.315821	1.25706
17	8.16818	37.5263	0.527585	-0.123647	1.07633
17	38.106	36.0907	-0.347808	1.22994	0.97114
17	10.4718	2.72071	-1.68973	-0.00180619	1.05532
17	14.9914	10.6007	0.797344	-1.46236	1.07242
17	13.4005	4.85437	-1.43781	1.22715	1.026
17	8.38755	4.42884	-0.244532	-0.0278205	0.976391
17	13.8855	37.6258	-0.295709	0.423367	1.01192
17	6.7451	2.71155	1.87864	-0.709683	1.18542
17	19.4405	36.6825	-1.72666	-0.45951	0.975637
17	23.9611	33.8704	-0.517934	0.630788	0.92656
17	14.6874	29.1025	-0.763232	-0.0792824	0.976662
17	16.1279	0.479795	0.281671	0.127586	0.975364
17	4.26983	30.2708	-1.96646	-1.47581	0.997112
17	11.3369	31.2869	0.0145653	-1.37514	1.02598
17	25.7377	5.89454	-1.50238	-0.988433	1.24916
17	33.8988	7.07516	1.29162	-0.181806	1.11083
17	20.3178	35.8152	-0.213373	-0.18313	1.16011
17	31.0785	8.31276	-1.04616	0.787275	1.15204
17	20.505	30.1372	-0.429739	-0.253789	1.04785
17	34.1834	3.18377	0.00514879	0.0978259	0.902038
17	31.7248	1.83173	1.34922	0.799124	0.795111
17	27.873	39.4499	0.515244	-1.08052	0.931817
17	3.26499	2.39991	0.135701	1.11313	1.01436
17	39.5126	16.4433	-0.891971	-0.557841	0.94092
17	31.5754	0.526568	1.95328	1.25444	1.06321
17	3.01166	11.3561	0.233944	-0.731687	1.05918
17	7.90348	11.1742	0.664218	-0.884362	0.809015
17	8.29401	13.1069	-0.513684	-1.26468	1.01917
17	3.57334	8.17846	-0.686441	0.650298	1.03724
17	5.2292	1.58773	-0.144059	1.6051	1.06177
17	5.06373	38.3652	-1.4554	1.13678	0.885971
17	0.0575251	0.572143	1.08383	-1.62145	1.01255
17	5.70672	10.9083	0.0393754	0.137438	0.843364
17	4.84916	36.0775	0.844745	-2.01951	0.977559
17	4.22678	1.83405	-0.968553	0.748042	0.965938
17	13.7272	6.06674	1.21879	2.15288	1.04249
17	6.9189	4.25107	1.14528	-0.562839	1.05394
17	8.7296	33.4933	1.56503	0.479891	1.04389
17	38.8948	32.2555	-0.926786	2.17372	0.849696
17	12.0412	7.07422	-0.249734	-0.229919	1.15581
17	14.854	4.06963	-0.519921	0.170995	0.909238
17	10.8047	5.49503	0.219363	-0.145815	0.895328
17	7.67288	35.2601	0.116361	-0.00824027	0.92336
17	21.4592	5.99275	0.139052	0.993631	0.976647
17	32.6606	7.01832	0.788738	0.399227	0.960469
17	32.1814	5.78566	0.40316	0.0176306	1.01579
17	16.0338	3.9336	-0.546607	0.104478	0.904588
17	10.0451	34.6116	-0.715791	-0.641905	0.905845
17	24.049	10.3111	0.702545	-0.0433305	1.16905
17	33.8373	4.42665	0.488579	0.133442	1.07773
17	30.3434	37.3247	0.652167	0.743532	1.05068
17	27.6912	8.80903	0.610057	0.736486	1.07555
17	30.433	39.674	0.92936	-1.16134	0.854925
17	25.1488	39.013	-0.0799073	-0.903502	0.992584
17	32.5146	1.08176	-0.179591	-0.224643	0.978369
17	38.6726	8.9948	2.22337	-1.46216	1.16716
17	2.46565	0.844449	-0.321158	-0.0665785	1.06387
17	32.4306	39.8957	-0.495797	-1.16125	0.994022
17	37.8409	12.1363	-0.430787	0.420108	0.952121
17	6.68969	6.01051	-0.0295612	-0.596758	1.02988
17	11.3781	6.20765	-0.781285	-0.40533	0.834598
17	37.3711	34.164	1.5151	0.138113	1.14275
17	1.66936	39.7805	-0.427472	0.953494	1.06822
17	38.2127	38.9613	1.13435	-0.635605	1.14714
17	18.6976	9.54483	1.96076	1.04712	0.808892
17	36.4001	37.749	-0.59951	0.990367	1.09979
17	39.852	8.03908	1.35515	-1.07037	0.957236
17	10.3779	8.40867	0.415332	0.70796	0.945794
17	6.7701	33.7949	-0.175451	0.151837	1.13334
17	11.0751	9.97858	-0.803687	-0.024184	0.96705
17	4.59352	2.88059	0.570459	0.38643	1.02799
17	3.68321	14.5113	-1.2293	0.943571	1.00098
17	10.0848	4.70418	0.485504	0.37482	0.924032
17	16.9408	39.6044	1.06115	0.773188	1.12374
17	18.3092	5.07124	-0.593292	-0.0704701	1.04784
17	19.9992	9.12541	-0.486838	0.54204	0.899323
17	7.74849	3.49748	-0.989593	-1.73584	0.926327
17	35.0159	2.68962	-0.483946	-0.208645	0.998632
17	26.4061	3.79047	-0.661563	-1.29783	1.00461
17	25.2467	3.92954	-0.838432	2.23709	1.19149
17	29.9783	2.23478	0.56876	0.57894	0.889748
17	25.7155	2.64667	2.19445	-1.19473	1.10798
17	33.172	10.0509	0.592649	2.37677	0.926953
17	37.5677	14.8783	0.0381215	-1.27403	0.987513
17	20.9261	7.0807	0.618929	0.355972	1.03163
17	33.1268	37.3256	-1.83123	-0.939116	1.12402
17	36.2838	6.89066	0.605754	-0.205762	0.951236
17	38.5917	5.06088	1.37527	-0.165299	0.953273
17	22.4309	36.3721	-0.890658	0.563225	0.989545
17	6.48358	7.74071	-0.338517	1.28178	1.13406
17	8.91662	1.30467	0.123871	1.02933	1.00139
17	39.7169	10.5152	0.862811	0.883618	0.877926
17	3.07468	4.04656	-0.286352	-0.186919	0.937331
17	34.0316	36.0141	0.250126	1.36898	1.15401
17	21.0969	4.95127	2.34266	-0.304331	1.05234
17	8.99408	10.3956	-1.80179	2.47058	0.83217
17	0.190666	2.93487	0.954306	-0.68056	1.11106
17	4.0154	6.2669	-0.25805	-1.28915	1.07911
17	4.56029	8.88653	-0.214599	2.61223	0.980132
17	3.4889	0.207763	1.18111	0.0514007	1.17847
17	3.74368	38.7849	1.31467	0.00345133	0.968647
17	4.27476	12.8381	-0.135731	-0.106856	0.910589
17	0.937652	38.6157	-0.128381	-0.128838	1.2101
17	10.025	9.63546	-0.981334	0.00340633	1.02193
17	12.1157	8.22653	0.244236	1.82384	0.908248
17	15.6339	5.81293	0.902816	-0.409072	0.982876
17	11.2336	7.83449	1.14078	0.302581	0.797761
17	14.8707	38.5095	2.10366	0.0670227	1.06506
17	14.8891	32.7319	-0.541133	0.833337	0.772408
17	23.3118	9.17125	-0.346373	0.351754	0.948526
17	21.3779	36.4468	-0.832984	-0.806003	0.954032
17	13.951	0.751609	1.30728	0.321944	1.0871
17	33.2129	6.2747	1.64718	-0.0114115	0.828045
17	25.0851	6.8773	-0.318221	0.0276582	0.966907
17	25.5305	8.94883	0.275462	-1.36066	1.04529
17	23.7844	4.42491	0.154115	-0.230279	1.161
17	33.5513	1.68908	0.478195	-0.611204	1.06128
17	24.125	11.3827	-0.429055	-1.44571	0.928709
17	36.858	12.5856	-0.522383	-1.15778	0.966148
17	29.9195	7.96618	1.82428	-0.593526	1.11228
17	35.6815	39.5044	1.48575	-0.730651	1.09961
17	29.6481	5.69966	0.72542	0.952279	1.00023
17	37.9738	5.76807	-0.6956	-0.108648	0.939589
17	37.349	2.26789	-0.521226	-2.27995	1.00976
17	1.41582	3.14288	1.02321	0.640365	0.861294
17	0.701507	13.1719	-1.23112	0.634993	1.0142
17	35.6376	13.045	-0.0974497	0.178171	1.03877
17	13.86	9.76512	0.645218	-0.528245	1.10492
17	7.70187	33.3014	-0.804512	0.115033	0.890209
17	1.18675	4.90853	0.0976461	0.228743	1.05727
17	2.45473	14.8616	1.6194	2.05506	1.03069
17	14.213	8.05108	1.13702	-1.8638	0.950758
17	12.189	9.27642	-1.07611	-0.898675	1.03849
17	7.48951	7.76637	0.708369	0.945659	0.983774
17	7.32209	0.9798	-0.767802	0.0141574	0.904413
17	8.02667	27.2859	-0.685387	-0.636421	0.875078
17	13.2117	8.77034	1.75168	0.170725	1.04267
17	28.3778	33.9573	0.122876	-1.8081	0.934138
17	11.1738	3.85396	-0.911185	0.169914	1.05154
17	6.70832	32.5243	-0.702801	-1.23141	1.08291
17	12.0565	39.5771	-0.554021	-0.258727	1.14691
17	35.0657	4.42189	0.573272	-0.974843	1.05957
17	9.90344	1.17514	-0.677533	-0.445195	0.937754
17	24.6855	4.96419	0.167653	0.635258	0.956706
17	24.6498	0.113388	-0.313803	-0.401559	1.03943
17	32.8949	4.9988	0.675237	0.879675	1.03425
17	18.788	39.1302	-0.510175	-2.26723	0.968696
17	28.1545	37.7769	-0.30301	0.964781	0.976431
17	29.6701	1.29229	-1.23327	0.778486	0.969879
17	25.0837	1.09019	-0.155768	0.209293	1.0033
17	22.3541	2.94072	0.160688	0.715402	0.988273
17	28.4582	5.71128	1.20892	-0.255237	0.90043
17	29.15	37.9312	0.447348	-0.316055	1.08115
17	35.1235	7.30989	1.35281	-0.929945	1.10996
17	37.5192	9.22304	-0.21038	-0.803427	0.921734
17	27.1115	38.4401	0.606248	0.249022	1.00798
17	23.7371	28.9566	0.806786	0.345679	0.862318
17	22.4093	8.86343	-0.337267	0.620956	0.970769
17	37.4432	6.70616	-0.196836	-0.444548	0.891255
17	7.73203	39.5925	-1.16772	1.55036	1.10178
17	0.754184	9.96987	1.00565	2.25662	0.849497
17	1.45726	10.7183	0.125918	-0.0428973	0.964389
17	3.77502	9.95334	-0.215421	0.793237	1.10296
17	7.25851	12.2599	-0.376063	-0.452042	1.24608
17	5.99432	3.45892	0.0870311	-0.184661	0.894324
17	5.81427	5.04043	0.41455	-0.645058	1.04002
17	2.41115	8.61665	-1.06981	1.63082	1.05541
17	1.1787	2.15934	2.21953	1.02112	1.00049
17	16.1347	1.89815	-1.46094	0.213097	1.04691
17	16.8831	4.47368	0.338388	-0.589889	1.02162
17	21.8519	7.39701	1.24184	0.0889416	0.944313
17	4.25266	7.38407	0.989769	0.813996	0.894753
17	14.1714	17.402	-1.37206	-0.928108	1.00366
17	19.5801	14.7484	0.816022	-0.343241	0.999687
17	18.371	12.4887	-0.773857	-0.366288	1.02454
17	5.6786	39.913	0.0288445	-0.139103	0.92108
17	20.5722	8.25909	-0.774844	-0.0887156	0.986509
17	18.8619	0.381391	-0.503727	0.595291	0.912131
17	26.5449	8.39191	1.21416	0.127557	0.968554
17	31.7626	9.28802	0.98647	-1.77615	1.0591
17	22.232	0.0420485	0.0424018	1.05425	1.07249
17	29.8075	22.8638	-0.889913	0.938137	0.926529
17	39.9471	13.7326	0.450309	1.18491	0.868034
17	36.3801	8.0642	0.49963	-0.287064	0.960466
17	24.2172	13.6468	-2.11536	-0.695867	1.13284
17	37.5537	8.09185	-0.593673	-0.934625	1.16335
17	26.2785	11.0605	-0.363828	0.46857	0.833039
17	37.5348	13.1389	0.167009	0.265015	0.759895
17	36.7169	35.2271	0.145793	0.793036	1.16971
17	30.116	38.7146	0.0515363	1.08321	1.12323
17	31.531	11.7346	0.164137	0.323605	1.02474
17	39.0203	4.13454	0.0413561	-0.110443	1.02669
17	37.5518	10.4031	-0.943604	1.35059	1.14343
17	39.0933	2.7795	-0.284924	0.155947	1.08101
17	1.23502	15.1383	-0.286649	-0.680418	0.800965
17	2.49032	10.352	-1.14751	-0.164038	1.10481
17	30.3907	16.1917	0.00329566	0.158474	1.05833
17	10.4699	12.4902	-0.67409	-0.634071	0.922586
17	18.7484	7.12665	-0.0961702	0.316542	1.08892
17	9.72873	11.6211	-0.294937	0.110949	1.0121
17	5.06615	3.91461	1.6608	-1.02335	0.92865
17	11.8566	36.6536	-0.604196	-0.327817	0.94102
17	2.87584	18.0068	-0.667801	2.10373	1.15832
