5	36.9537	31.129	0.416773	-0.109591	1.05287
5	34.8639	30.6652	-0.0321337	-1.1069	0.947479
5	38.9869	38.9223	0.052797	0.348494	0.939138
5	34.8409	2.68212	1.38183	0.506017	1.25706
5	7.74214	39.0065	1.47187	0.927418	1.07633
5	38.9017	0.081556	-0.0814816	-1.4277	0.97114
5	6.25371	2.56946	-0.695226	-0.54516	1.05532
5	15.4794	10.9313	-1.57278	0.879591	1.07242
5	12.4882	2.969	-0.339335	-0.987791	1.026
5	7.13039	0.403498	2.09071	-0.27276	0.976391
5	14.7355	36.8308	-0.0130203	0.521056	1.01192
5	7.38221	2.03208	1.7463	0.689881	1.18542
5	21.6386	34.6318	1.1735	0.493293	0.975637
5	25.7326	33.7979	0.238193	-0.325339	0.92656
5	15.9167	30.5128	1.51482	0.595306	0.976662
5	17.0854	36.6878	0.594838	-0.373702	0.975364
5	4.7466	28.8767	1.00581	-0.869896	0.997112
5	13.5445	31.7098	1.0288	0.0218132	1.02598
5	22.9266	4.27653	-0.0621301	0.16162	1.24916
5	31.7555	6.58266	0.389558	0.160637	1.11083
5	23.8196	37.3118	0.519344	0.793416	1.16011
5	29.1791	5.29634	0.00189925	0.851111	1.15204
5	23.603	32.2181	0.0567111	-1.41916	1.04785
5	31.7224	4.51819	-1.28078	-0.103642	0.902038
5	32.2466	1.07781	1.04765	-0.458288	0.795111
5	27.5309	39.1001	-0.844951	-0.112907	0.931817
5	1.41363	2.39625	0.266249	-0.622809	1.01436
5	37.813	11.8419	1.49141	0.567773	0.94092
5	34.2749	39.5595	-2.03714	-0.921926	1.06321
5	2.81992	11.5392	0.593957	1.26889	1.05918
5	6.48881	13.2341	1.68959	-0.239062	0.809015
5	9.55031	14.4573	-1.47061	0.427483	1.01917
5	2.86824	5.1927	2.67385	-0.410299	1.03724
5	3.24049	39.7907	0.181225	-0.60244	1.06177
5	4.71103	1.13093	0.897714	0.066533	0.885971
5	36.0986	1.74322	1.09997	2.54021	1.01255
5	4.77147	9.31134	-0.495002	-0.668479	0.843364
5	3.22976	37.7218	-0.728096	1.05945	0.977559
5	4.14122	38.1813	1.57999	-0.42135	0.965938
5	14.4276	4.1514	0.874805	-0.261677	1.04249
5	9.92323	3.44563	-0.0539438	-2.00107	1.05394
5	11.3456	34.8328	-1.52497	1.08711	1.04389
5	0.964999	33.916	-1.086	1.09165	0.849696
5	11.7469	3.83478	0.674999	-0.559969	1.15581
5	18.4895	39.1369	-0.53128	1.85982	0.909238
5	10.9088	1.78009	-0.29122	-0.477378	0.895328
5	10.9996	37.0362	1.83754	0.61768	0.92336
5	17.2872	3.96127	-0.589816	1.51253	0.976647
5	28.2354	6.26028	1.11507	1.61355	0.960469
5	28.0281	4.26391	0.0724998	0.963329	1.01579
5	18.1184	0.29115	-2.22157	-0.16462	0.904588
5	13.5929	35.8892	-0.33639	-0.263773	0.905845
5	22.0543	9.16719	-0.533841	0.16162	1.16905
5	28.4705	3.1794	-0.973093	-0.702464	1.07773
5	32.2735	34.8021	0.586727	-0.424725	1.05068
5	25.516	11.3443	0.423871	-0.392642	1.07555
