0.001	39.0236	34.223	1.39141	-0.360327	1.05287
0.001	34.2599	31.5676	-0.863577	0.442275	0.947479
0.001	38.9327	38.9957	0.8523	1.25142	0.939138
0.001	34.4911	2.88579	-1.02322	-0.30519	1.25706
0.001	7.93718	38.39	0.0847725	0.234156	1.07633
0.001	39.2855	0.137795	-1.09097	0.503225	0.97114
0.001	4.56696	2.45661	0.0616931	0.562447	1.05532
0.001	15.7252	10.833	0.00178608	0.221624	1.07242
0.001	13.6966	39.2342	-0.130697	-0.928383	1.026
0.001	8.44117	0.537201	0.291174	1.67932	0.976391
0.001	14.6953	36.656	1.11605	0.06912	1.01192
0.001	5.61763	2.96315	-0.428911	-0.300222	1.18542
0.001	18.5773	34.1459	1.43713	0.54546	0.975637
0.001	23.5491	34.2135	-0.580005	0.260895	0.92656
0.001	16.1862	30.6225	-1.49649	-0.896272	0.976662
0.001	17.2075	38.8497	0.0193593	1.9971	0.975364
0.001	6.16504	29.9674	0.992041	1.67032	0.997112
0.001	15.3989	32.4149	-0.369498	1.09177	1.02598
0.001	21.2775	4.36814	-0.562318	0.965096	1.24916
0.001	29.6844	5.17501	0.475866	1.5754	1.11083
0.001	23.7887	35.2921	0.307684	0.702315	1.16011
0.001	27.5077	6.08019	0.712087	0.309967	1.15204
0.001	24.3794	32.2757	0.530232	0.828743	1.04785
0.001	30.9023	4.11133	-0.0459508	-0.502203	0.902038
0.001	33.2177	1.25806	-1.2359	0.940553	0.795111
0.001	27.8433	0.643246	0.827674	-0.388339	0.931817
0.001	1.21194	2.4262	-0.331215	0.827576	1.01436
0.001	35.9761	10.1438	-0.557481	-0.272744	0.94092
0.001	33.7167	38.9522	-0.460367	0.0363833	1.06321
0.001	2.25555	11.0784	-0.0635248	0.437552	1.05918
0.001	2.25286	13.0126	-0.897172	1.76511	0.809015
0.001	9.36457	12.5472	0.81262	0.695748	1.01917
0.001	1.78605	4.48915	0.124783	-0.923493	1.03724
0.001	4.72464	39.5269	-0.27677	-0.107349	1.06177
0.001	3.92538	1.61987	-0.671655	0.408024	0.885971
0.001	36.3615	39.8822	0.764176	0.247186	1.01255
0.001	4.5968	10.4977	1.26693	0.669814	0.843364
0.001	2.52351	35.7229	0.362857	-1.46466	0.977559
0.001	6.53414	38.8197	-1.60638	-0.572834	0.965938
0.001	14.9017	3.87204	0.319954	0.129579	1.04249
0.001	8.01037	3.13648	-1.05941	0.335809	1.05394
0.001	12.1415	34.0804	0.149025	0.92769	1.04389
0.001	3.73169	34.1132	0.557755	-0.284874	0.849696
0.001	11.576	3.2309	-0.162672	0.0366107	1.15581
0.001	19.4001	38.8527	1.6981	0.176048	0.909238
0.001	11.3357	2.13649	0.118018	0.301237	0.895328
0.001	12.5435	37.3692	2.81426	-0.0321504	0.92336
0.001	17.4538	4.67831	0.712711	1.72454	0.976647
0.001	26.385	5.94787	0.889531	0.271482	0.960469
0.001	26.153	3.60287	-1.64726	-0.488082	1.01579
0.001	18.9135	1.63426	-1.0864	0.735954	0.904588
0.001	13.6817	35.7924	-0.482224	-0.801401	0.905845
